"","gameID","sketchID","numBackground","numCausal","numFunctional","numSymbol","totalStrokes","propCausal","propFunctional","propSymbol","propBackground","_id","advance","batch","condition","corrKey","iterationName","key_press","keyboard_response","numTrials","orig_gameID","phase","prolificID","recruitmentPlatform","rt","rt_annotationToKeyResponse","sessionID","studyID","timeAnnotationPresented","timeMachinePresented","time_elapsed","toy_id","trialNum","trial_type","experiment_id","credit_token","corr_roi","causal_roi","legend","corrAns"
"1764","5699-eab2fcea-6a23-4707-8f8c-add3a2cb78c9","pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a",26,1,0,0,27,0.037037037037037,0,0,0.962962962962963,"6048025687b1e97510af7047","[' ']","10","depictive",1,"pilot11",0,1615331926427,6,"9438-e9871158-5512-4dca-9edd-11caab65234a","intervention",NA,"sona",NA,8208,NA,NA,1615331918219,1615331912211,738659,"pulleys_1",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1765","5743-8d61522a-398f-4cc2-87c5-13424e12f5f1","pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847",20,8,7,0,35,0.228571428571429,0.2,0,0.571428571428571,"60285b3a6e524f75b8b24410","[' ']","26","depictive",1,"pilot9",1,1613257530625,6,"3420-94c6faa4-2c3d-4f6f-a409-e9484a130847","intervention",NA,"sona",NA,3278,NA,NA,1613257527347,1613257521343,269908,"pulleys_1",1,"image-keyboard-response",NA,NA,"0","noncausal",0,0
"1766","5743-8d61522a-398f-4cc2-87c5-13424e12f5f1","levers_2.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591",10,1,1,0,12,0.0833333333333333,0.0833333333333333,0,0.833333333333333,"60285b5e6e524f75b8b24414","[' ']","26","depictive",2,"pilot9",0,1613257566126,6,"5369-de50eae9-8b3d-44d0-89c1-b279c4fea591","intervention",NA,"sona",NA,2631,NA,NA,1613257563495,1613257557488,305409,"levers_2",5,"image-keyboard-response",NA,NA,"0","causal",0,1
"1767","5743-8d61522a-398f-4cc2-87c5-13424e12f5f1","gears_1.1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3",2,4,4,0,10,0.4,0.4,0,0.2,"60285b546e524f75b8b24413","[' ']","26","depictive",4,"pilot9",0,1613257556484,6,"1350-5a8211e1-f5ee-4256-b1cc-2f4f0e6b08c3","intervention",NA,"sona",NA,1693,NA,NA,1613257554791,1613257548782,295768,"gears_1",4,"image-keyboard-response",NA,NA,"0","causal",0,1
"1768","5743-8d61522a-398f-4cc2-87c5-13424e12f5f1","pulleys_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98",8,3,2,2,15,0.2,0.133333333333333,0.133333333333333,0.533333333333333,"60285b436e524f75b8b24411","[' ']","26","explanatory",1,"pilot9",1,1613257539278,6,"8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98","intervention",NA,"sona",NA,1638,NA,NA,1613257537640,1613257531632,278562,"pulleys_2",2,"image-keyboard-response",NA,NA,"1","causal",1,1
"1769","5743-8d61522a-398f-4cc2-87c5-13424e12f5f1","levers_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538",0,8,0,4,12,0.666666666666667,0,0.333333333333333,0,"60285b4b6e524f75b8b24412","[' ']","26","explanatory",2,"pilot9",1,1613257547774,6,"0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538","intervention",NA,"sona",NA,1489,NA,NA,1613257546285,1613257540283,287058,"levers_1",3,"image-keyboard-response",NA,NA,"1","causal",1,1
"1770","5743-8d61522a-398f-4cc2-87c5-13424e12f5f1","gears_2.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847",8,7,3,4,22,0.318181818181818,0.136363636363636,0.181818181818182,0.363636363636364,"60285b306e524f75b8b2440f","[' ']","26","explanatory",3,"pilot9",1,1613257520340,6,"3420-94c6faa4-2c3d-4f6f-a409-e9484a130847","intervention",NA,"sona",NA,2118,NA,NA,1613257518222,1613257512211,259623,"gears_2",0,"image-keyboard-response",NA,NA,"1","causal",1,1
"1771","5834-2a69ae5d-e96c-44ba-b2b0-271d7d503664","gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc",3,4,4,2,13,0.307692307692308,0.307692307692308,0.153846153846154,0.230769230769231,"600dea426e524f75b8b23efe","[' ']","10","explanatory",4,"pilot8",0,1611524674308,6,"7539-a65b7363-3afb-43a6-850a-5c80a1202ddc","intervention",NA,"sona",NA,4154,NA,NA,1611524670154,1611524664151,1401652,"gears_1",3,"image-keyboard-response",NA,NA,"0","causal",0,1
"1772","5834-2a69ae5d-e96c-44ba-b2b0-271d7d503664","levers_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",7,3,4,0,14,0.214285714285714,0.285714285714286,0,0.5,"600dea4d6e524f75b8b23eff","[' ']","10","explanatory",2,"pilot8",1,1611524685519,6,"4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3","intervention",NA,"sona",NA,4205,NA,NA,1611524681314,1611524675312,1412862,"levers_1",4,"image-keyboard-response",NA,NA,"1","causal",1,1
"1773","5834-2a69ae5d-e96c-44ba-b2b0-271d7d503664","pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a",26,1,0,0,27,0.037037037037037,0,0,0.962962962962963,"600dea616e524f75b8b23f00","[' ']","10","depictive",1,"pilot8",1,1611524705435,6,"9438-e9871158-5512-4dca-9edd-11caab65234a","intervention",NA,"sona",NA,12911,NA,NA,1611524692524,1611524686522,1432779,"pulleys_1",5,"image-keyboard-response",NA,NA,"0","noncausal",0,0
"1774","5834-2a69ae5d-e96c-44ba-b2b0-271d7d503664","gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f",1,16,14,0,31,0.516129032258065,0.451612903225806,0,0.032258064516129,"600dea1e6e524f75b8b23efb","[' ']","10","explanatory",3,"pilot8",1,1611524637771,6,"6182-d61fc503-aec8-4628-a767-04fadedc083f","intervention",NA,"sona",NA,2506,NA,NA,1611524635265,1611524629262,1365115,"gears_2",0,"image-keyboard-response",NA,NA,"1","causal",1,1
"1775","5834-2a69ae5d-e96c-44ba-b2b0-271d7d503664","pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc",4,0,0,0,4,0,0,0,1,"600dea376e524f75b8b23efd","[' ']","10","explanatory",1,"pilot8",1,1611524663147,6,"6945-10eab378-7b98-4663-bd65-4d741b54cbcc","intervention",NA,"sona",NA,9321,NA,NA,1611524653826,1611524647823,1390491,"pulleys_2",2,"image-keyboard-response",NA,NA,"1","causal",1,1
"1776","5834-2a69ae5d-e96c-44ba-b2b0-271d7d503664","levers_2.6317-08207a69-0532-454a-a7d0-1f5618708db0",1,1,2,0,4,0.25,0.5,0,0.25,"600dea276e524f75b8b23efc","[' ']","10","depictive",2,"pilot8",0,1611524646818,6,"6317-08207a69-0532-454a-a7d0-1f5618708db0","intervention",NA,"sona",NA,2039,NA,NA,1611524644779,1611524638775,1374162,"levers_2",1,"image-keyboard-response",NA,NA,"0","causal",0,1
"1777","5836-dfead8b9-7a27-42c1-a748-2e914199ab04","levers_1.2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e",7,8,4,0,19,0.421052631578947,0.210526315789474,0,0.368421052631579,"6046e0d787b1e97510af6b10","[' ']","23","depictive",2,"pilot11",1,1615257812860,6,"2803-ce4e1ad2-c29d-4097-9d03-c5097c1e103e","intervention",NA,"sona",NA,27489,NA,NA,1615257785371,1615257779368,469168,"levers_1",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1778","5836-dfead8b9-7a27-42c1-a748-2e914199ab04","pulleys_2.0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59",7,2,2,0,11,0.181818181818182,0.181818181818182,0,0.636363636363636,"6046e0aa87b1e97510af6b0c","[' ']","23","depictive",1,"pilot11",1,1615257767845,6,"0587-0a7bf55b-0d5c-4936-ae31-e30191e2be59","intervention",NA,"sona",NA,16894,NA,NA,1615257750951,1615257744949,424153,"pulleys_2",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1779","5836-dfead8b9-7a27-42c1-a748-2e914199ab04","gears_2.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc",5,4,4,0,13,0.307692307692308,0.307692307692308,0,0.384615384615385,"6046e0b487b1e97510af6b0d","[' ']","23","depictive",3,"pilot11",1,1615257778362,6,"7539-a65b7363-3afb-43a6-850a-5c80a1202ddc","intervention",NA,"sona",NA,3508,NA,NA,1615257774854,1615257768852,434670,"gears_2",2,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1780","5836-dfead8b9-7a27-42c1-a748-2e914199ab04","levers_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991",6,5,2,0,13,0.384615384615385,0.153846153846154,0,0.461538461538462,"6046e09287b1e97510af6b0a","[' ']","23","depictive",2,"pilot11",0,1615257743946,6,"1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991","intervention",NA,"sona",NA,5128,NA,NA,1615257738818,1615257732816,400253,"levers_2",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1781","5836-dfead8b9-7a27-42c1-a748-2e914199ab04","gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591",0,48,0,4,52,0.923076923076923,0,0.0769230769230769,0,"6046e10587b1e97510af6b15","[' ']","23","explanatory",4,"pilot11",0,1615257859411,6,"5369-de50eae9-8b3d-44d0-89c1-b279c4fea591","intervention",NA,"sona",NA,15510,NA,NA,1615257843901,1615257837898,515719,"gears_1",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1782","5836-dfead8b9-7a27-42c1-a748-2e914199ab04","pulleys_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5",0,8,1,3,12,0.666666666666667,0.0833333333333333,0.25,0,"6046e0ef87b1e97510af6b12","[' ']","23","explanatory",1,"pilot11",0,1615257836890,6,"7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5","intervention",NA,"sona",NA,17021,NA,NA,1615257819869,1615257813866,493199,"pulleys_1",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1783","5837-1f962f11-6e5c-4d2d-bc0d-3129bebaac60","gears_2.8099-977cb375-6430-4168-9a78-d0ac87428542",0,3,3,13,19,0.157894736842105,0.157894736842105,0.684210526315789,0,"600cb1a06e524f75b8b23da7","[' ']","12","explanatory",3,"pilot8",1,1611444640907,6,"8099-977cb375-6430-4168-9a78-d0ac87428542","intervention",NA,"sona",NA,2123,NA,NA,1611444638784,1611444632780,294334,"gears_2",1,"image-keyboard-response",NA,NA,"1","causal",1,1
"1784","5837-1f962f11-6e5c-4d2d-bc0d-3129bebaac60","pulleys_2.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36",10,1,1,0,12,0.0833333333333333,0.0833333333333333,0,0.833333333333333,"600cb1b76e524f75b8b23da9","[' ']","12","depictive",1,"pilot8",0,1611444663468,6,"7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36","intervention",NA,"sona",NA,5518,NA,NA,1611444657950,1611444651941,316895,"pulleys_2",3,"image-keyboard-response",NA,NA,"1","noncausal",1,0
"1785","5837-1f962f11-6e5c-4d2d-bc0d-3129bebaac60","levers_2.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6",13,4,4,0,21,0.19047619047619,0.19047619047619,0,0.619047619047619,"600cb1c26e524f75b8b23daa","[' ']","12","depictive",2,"pilot8",0,1611444674335,6,"9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6","intervention",NA,"sona",NA,3849,NA,NA,1611444670486,1611444664475,327761,"levers_2",4,"image-keyboard-response",NA,NA,"0","causal",0,1
"1786","5837-1f962f11-6e5c-4d2d-bc0d-3129bebaac60","levers_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc",2,0,1,0,3,0,0.333333333333333,0,0.666666666666667,"600cb1d66e524f75b8b23dab","[' ']","12","depictive",2,"pilot8",1,1611444694696,6,"6945-10eab378-7b98-4663-bd65-4d741b54cbcc","intervention",NA,"sona",NA,13344,NA,NA,1611444681352,1611444675341,348123,"levers_1",5,"image-keyboard-response",NA,NA,"1","causal",1,1
"1787","5837-1f962f11-6e5c-4d2d-bc0d-3129bebaac60","pulleys_1.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991",5,0,0,1,6,0,0,0.166666666666667,0.833333333333333,"600cb1976e524f75b8b23da6","[' ']","12","explanatory",1,"pilot8",0,1611444631776,6,"1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991","intervention",NA,"sona",NA,10771,NA,NA,1611444621005,1611444614996,285202,"pulleys_1",0,"image-keyboard-response",NA,NA,"0","causal",0,1
"1788","5837-1f962f11-6e5c-4d2d-bc0d-3129bebaac60","gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",2,14,11,0,27,0.518518518518518,0.407407407407407,0,0.0740740740740741,"600cb1aa6e524f75b8b23da8","[' ']","12","depictive",4,"pilot8",0,1611444650935,6,"4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3","intervention",NA,"sona",NA,3012,NA,NA,1611444647923,1611444641914,304361,"gears_1",2,"image-keyboard-response",NA,NA,"0","causal",0,1
"1789","5842-14e05d64-d59b-47f2-953b-9bad73cead77","levers_2.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98",9,2,2,0,13,0.153846153846154,0.153846153846154,0,0.692307692307692,"604861d887b1e97510af7491","[' ']","22","depictive",2,"pilot11",0,1615356377797,6,"8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98","intervention",NA,"sona",NA,3343,NA,NA,1615356374454,1615356368432,305308,"levers_2",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1790","5842-14e05d64-d59b-47f2-953b-9bad73cead77","gears_2.9438-e9871158-5512-4dca-9edd-11caab65234a",5,16,14,4,39,0.41025641025641,0.358974358974359,0.102564102564103,0.128205128205128,"604861e087b1e97510af7492","[' ']","22","explanatory",3,"pilot11",1,1615356385934,6,"9438-e9871158-5512-4dca-9edd-11caab65234a","intervention",NA,"sona",NA,1103,NA,NA,1615356384831,1615356378817,313445,"gears_2",2,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1791","5842-14e05d64-d59b-47f2-953b-9bad73cead77","levers_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc",11,22,5,0,38,0.578947368421053,0.131578947368421,0,0.289473684210526,"604861ce87b1e97510af7490","[' ']","22","explanatory",2,"pilot11",0,1615356367412,6,"7539-a65b7363-3afb-43a6-850a-5c80a1202ddc","intervention",NA,"sona",NA,2601,NA,NA,1615356364811,1615356358793,294923,"levers_1",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","noncausal",1,0
"1792","5842-14e05d64-d59b-47f2-953b-9bad73cead77","pulleys_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",1,5,5,0,11,0.454545454545455,0.454545454545455,0,0.0909090909090909,"604861fd87b1e97510af7497","[' ']","22","depictive",1,"pilot11",0,1615356414691,6,"0219-e77f751a-a934-4602-97a0-f2c0bd8bd638","intervention",NA,"sona",NA,900,NA,NA,1615356413791,1615356407770,342201,"pulleys_1",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1793","5842-14e05d64-d59b-47f2-953b-9bad73cead77","gears_1.0699-e9c84818-251c-4d0a-ab36-a05f17f4e794",2,12,2,4,20,0.6,0.1,0.2,0.1,"604861f587b1e97510af7496","[' ']","22","explanatory",4,"pilot11",0,1615356406765,6,"0699-e9c84818-251c-4d0a-ab36-a05f17f4e794","intervention",NA,"sona",NA,4405,NA,NA,1615356402360,1615356396351,334275,"gears_1",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1794","5842-14e05d64-d59b-47f2-953b-9bad73cead77","pulleys_2.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991",7,0,1,0,8,0,0.125,0,0.875,"604861ea87b1e97510af7494","[' ']","22","depictive",1,"pilot11",0,1615356395342,6,"1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991","intervention",NA,"sona",NA,2377,NA,NA,1615356392965,1615356386944,322852,"pulleys_2",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","noncausal",1,0
"1795","5849-d0dba4cc-87d4-4cde-95e7-3110523b7e04","pulleys_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de",4,3,0,7,14,0.214285714285714,0,0.5,0.285714285714286,"604436bc87b1e97510af6476","[' ']","20","explanatory",1,"pilot11",1,1615083195841,6,"5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de","intervention",NA,"sona",NA,5146,NA,NA,1615083190695,1615083184689,457771,"pulleys_2",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1796","5849-d0dba4cc-87d4-4cde-95e7-3110523b7e04","pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",13,6,1,0,20,0.3,0.05,0,0.65,"604436b087b1e97510af6475","[' ']","20","depictive",1,"pilot11",0,1615083183682,6,"4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3","intervention",NA,"sona",NA,10462,NA,NA,1615083173220,1615083167209,445613,"pulleys_1",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1797","5849-d0dba4cc-87d4-4cde-95e7-3110523b7e04","gears_2.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de",7,6,6,0,19,0.315789473684211,0.315789473684211,0,0.368421052631579,"6044367d87b1e97510af6471","[' ']","20","depictive",3,"pilot11",1,1615083132254,6,"5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de","intervention",NA,"sona",NA,7523,NA,NA,1615083124731,1615083118726,394185,"gears_2",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1798","5849-d0dba4cc-87d4-4cde-95e7-3110523b7e04","gears_1.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538",0,4,2,10,16,0.25,0.125,0.625,0,"6044368887b1e97510af6472","[' ']","20","explanatory",4,"pilot11",0,1615083144053,6,"0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538","intervention",NA,"sona",NA,4782,NA,NA,1615083139271,1615083133262,405983,"gears_1",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1799","5849-d0dba4cc-87d4-4cde-95e7-3110523b7e04","levers_1.1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991",2,1,0,2,5,0.2,0,0.4,0.4,"6044369f87b1e97510af6474","[' ']","20","explanatory",2,"pilot11",1,1615083166204,6,"1012-51a21e13-6d92-4b2e-9e3c-daaf470c0991","intervention",NA,"sona",NA,6517,NA,NA,1615083159687,1615083153679,428135,"levers_1",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1800","5866-35044fb7-f7ae-4f0c-a989-802fd2715148","gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c",22,7,6,0,35,0.2,0.171428571428571,0,0.628571428571429,"6046f93187b1e97510af6b53","[' ']","21","depictive",4,"pilot11",1,1615264049389,6,"5191-babaa9e9-312d-4429-8546-0b7b2395d92c","intervention",NA,"sona",NA,2623,NA,NA,1615264046766,1615264040763,276745,"gears_1",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","noncausal",0,0
"1801","5866-35044fb7-f7ae-4f0c-a989-802fd2715148","gears_2.0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538",5,3,31,0,39,0.0769230769230769,0.794871794871795,0,0.128205128205128,"6046f93a87b1e97510af6b54","[' ']","21","depictive",3,"pilot11",1,1615264058489,6,"0524-70721cbe-8f3d-4e95-ad78-7b70a6f7c538","intervention",NA,"sona",NA,2093,NA,NA,1615264056396,1615264050393,285844,"gears_2",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1802","5866-35044fb7-f7ae-4f0c-a989-802fd2715148","levers_2.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962",32,9,11,0,52,0.173076923076923,0.211538461538462,0,0.615384615384615,"6046f91687b1e97510af6b50","[' ']","21","depictive",2,"pilot11",0,1615264022573,6,"6930-a8fd4222-86f3-4623-99f4-fb8794cd4962","intervention",NA,"sona",NA,2377,NA,NA,1615264020196,1615264014194,249929,"levers_2",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
"1803","5866-35044fb7-f7ae-4f0c-a989-802fd2715148","levers_1.0641-f65a5813-73f1-4a74-8400-1df917c1e4d7",6,5,3,8,22,0.227272727272727,0.136363636363636,0.363636363636364,0.272727272727273,"6046f90d87b1e97510af6b4f","[' ']","21","explanatory",2,"pilot11",1,1615264013189,6,"0641-f65a5813-73f1-4a74-8400-1df917c1e4d7","intervention",NA,"sona",NA,3397,NA,NA,1615264009792,1615264003081,240545,"levers_1",0,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1804","5866-35044fb7-f7ae-4f0c-a989-802fd2715148","pulleys_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c",12,5,7,3,27,0.185185185185185,0.259259259259259,0.111111111111111,0.444444444444444,"6046f92787b1e97510af6b52","[' ']","21","explanatory",1,"pilot11",1,1615264039758,6,"5191-babaa9e9-312d-4429-8546-0b7b2395d92c","intervention",NA,"sona",NA,1191,NA,NA,1615264038567,1615264032564,267114,"pulleys_2",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1805","5896-87c62af4-06af-48e4-96e0-a6cebc7f0aa4","gears_2.5191-babaa9e9-312d-4429-8546-0b7b2395d92c",6,8,7,17,38,0.210526315789474,0.184210526315789,0.447368421052632,0.157894736842105,"5ffba0df6e524f75b8b2319f","[' ']","49","explanatory",3,"pilot8",1,1610326239396,6,"5191-babaa9e9-312d-4429-8546-0b7b2395d92c","intervention",NA,"sona",NA,7470,NA,NA,1610326231926,1610326225919,238080,"gears_2",0,"image-keyboard-response",NA,NA,"1","causal",1,1
"1806","5896-87c62af4-06af-48e4-96e0-a6cebc7f0aa4","pulleys_2.1887-0675d919-20c4-4940-9610-d294d43c9bc1",3,5,3,0,11,0.454545454545455,0.272727272727273,0,0.272727272727273,"5ffba1106e524f75b8b231a2","[' ']","49","explanatory",1,"pilot8",0,1610326288652,6,"1887-0675d919-20c4-4940-9610-d294d43c9bc1","intervention",NA,"sona",NA,14179,NA,NA,1610326274473,1610326268472,287336,"pulleys_2",3,"image-keyboard-response",NA,NA,"1","noncausal",1,0
"1807","5896-87c62af4-06af-48e4-96e0-a6cebc7f0aa4","levers_1.1991-e997567a-fe35-409f-a17b-8a14b7585294",4,3,5,8,20,0.15,0.25,0.4,0.2,"5ffba0fb6e524f75b8b231a1","[' ']","49","explanatory",2,"pilot8",1,1610326267466,6,"1991-e997567a-fe35-409f-a17b-8a14b7585294","intervention",NA,"sona",NA,4995,NA,NA,1610326262471,1610326256466,266150,"levers_1",2,"image-keyboard-response",NA,NA,"1","causal",1,1
"1808","5896-87c62af4-06af-48e4-96e0-a6cebc7f0aa4","pulleys_1.1881-7a2da28a-47fe-4371-abd1-e8ca6740eada",5,2,2,0,9,0.222222222222222,0.222222222222222,0,0.555555555555556,"5ffba0ef6e524f75b8b231a0","[' ']","49","depictive",1,"pilot8",0,1610326255456,6,"1881-7a2da28a-47fe-4371-abd1-e8ca6740eada","intervention",NA,"sona",NA,9045,NA,NA,1610326246411,1610326240403,254140,"pulleys_1",1,"image-keyboard-response",NA,NA,"0","causal",0,1
"1809","5896-87c62af4-06af-48e4-96e0-a6cebc7f0aa4","gears_1.0219-e77f751a-a934-4602-97a0-f2c0bd8bd638",0,4,0,7,11,0.363636363636364,0,0.636363636363636,0,"5ffba12a6e524f75b8b231a4","[' ']","49","explanatory",4,"pilot8",1,1610326314569,6,"0219-e77f751a-a934-4602-97a0-f2c0bd8bd638","intervention",NA,"sona",NA,5960,NA,NA,1610326308609,1610326302602,313253,"gears_1",5,"image-keyboard-response",NA,NA,"0","noncausal",0,0
"1810","5896-87c62af4-06af-48e4-96e0-a6cebc7f0aa4","levers_2.4439-0eca0566-7cd9-4da5-b710-085e65a285e5",5,3,3,4,15,0.2,0.2,0.266666666666667,0.333333333333333,"5ffba11d6e524f75b8b231a3","[' ']","49","explanatory",2,"pilot8",0,1610326301592,6,"4439-0eca0566-7cd9-4da5-b710-085e65a285e5","intervention",NA,"sona",NA,5925,NA,NA,1610326295667,1610326289660,300276,"levers_2",4,"image-keyboard-response",NA,NA,"0","causal",0,1
"1811","5917-98d01102-0419-4670-9fab-d71aa729474a","pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a",26,1,0,0,27,0.037037037037037,0,0,0.962962962962963,"60455ad387b1e97510af667a","[' ']","10","depictive",1,"pilot11",1,1615157972698,6,"9438-e9871158-5512-4dca-9edd-11caab65234a","intervention",NA,"sona",NA,13513,NA,NA,1615157959185,1615157953175,585039,"pulleys_1",1,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","noncausal",0,0
"1812","5917-98d01102-0419-4670-9fab-d71aa729474a","gears_2.6182-d61fc503-aec8-4628-a767-04fadedc083f",1,16,14,0,31,0.516129032258065,0.451612903225806,0,0.032258064516129,"60455b2387b1e97510af667e","[' ']","10","explanatory",3,"pilot11",0,1615158053258,6,"6182-d61fc503-aec8-4628-a767-04fadedc083f","intervention",NA,"sona",NA,14304,NA,NA,1615158038954,1615158032948,665598,"gears_2",5,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","noncausal",1,0
"1813","5917-98d01102-0419-4670-9fab-d71aa729474a","levers_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3",7,3,4,0,14,0.214285714285714,0.285714285714286,0,0.5,"60455b0e87b1e97510af667d","[' ']","10","explanatory",2,"pilot11",1,1615158031929,6,"4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3","intervention",NA,"sona",NA,2163,NA,NA,1615158029766,1615158023745,644269,"levers_1",4,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1814","5917-98d01102-0419-4670-9fab-d71aa729474a","pulleys_2.6945-10eab378-7b98-4663-bd65-4d741b54cbcc",4,0,0,0,4,0,0,0,1,"60455af187b1e97510af667b","[' ']","10","explanatory",1,"pilot11",1,1615158002722,6,"6945-10eab378-7b98-4663-bd65-4d741b54cbcc","intervention",NA,"sona",NA,23000,NA,NA,1615157979722,1615157973712,615062,"pulleys_2",2,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","1","causal",1,1
"1815","5917-98d01102-0419-4670-9fab-d71aa729474a","levers_2.6317-08207a69-0532-454a-a7d0-1f5618708db0",1,1,2,0,4,0.25,0.5,0,0.25,"60455b0587b1e97510af667c","[' ']","10","depictive",2,"pilot11",0,1615158022729,6,"6317-08207a69-0532-454a-a7d0-1f5618708db0","intervention",NA,"sona",NA,12978,NA,NA,1615158009751,1615158003729,635069,"levers_2",3,"image-keyboard-response",1957,"94edbf1cbf524148b93e396bc6194eae","0","causal",0,1
